url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,provider,generator.type,source_extended_attributes.alexa_unique_visitors,article_extended_attributes.twitter_likes,extra_author_attributes.description,article_extended_attributes.linkedin_shares,extra_source_attributes.name,word_count,rating
http://twitter.com/CC_StormWatch/status/1297293850051051521,22/08/20 16:19:36,22/08/20 16:05:31,22/08/20 16:19:50,,"In the contiguous United States, the closest ""pair"" of hurricane landfalls was 8 days apart in 1871 (that I could find). A category 3 hurricane hit east-central Florida on August 17, followed by a category 2 on August 25. Both hit near modern-day Fort Pierce. #Laura #Marco pic.twitter.com/UXwRh8wEKt",,"In the contiguous United States, the closest ""pair"" of hurricane landfalls was 8 days apart in 1871 (that I could find). A category 3 hurricane hit east-central Florida on August 17, followed by a category 2 on August 25. Both hit near modern-day Fort Pierce. #Laura #Marco https://t.co/UXwRh8wEKt",http://twitter.com/CC_StormWatch/,http://twitter.com/,http://twitter.com/,http://twitter.com/CC_StormWatch/status/1297293850051051521,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost",,,"[{""display_url"":""pic.twitter.com/UXwRh8wEKt"",""expanded_url"":""https://twitter.com/CC_StormWatch/status/1297293850051051521/photo/1"",""url"":""https://t.co/UXwRh8wEKt""}]",http://pbs.twimg.com/media/EgDp0lnWkAIoyoT.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,4,0,0,0,0,0,0,0,0,0,0,2091000000,0,4873,0,0,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,tw:855153350672822272,,Craig Ceecee,0,DAY,MALE,http://pbs.twimg.com/profile_images/1265150099132420098/14rM4wPc_normal.jpg,CC_StormWatch,http://twitter.com/CC_StormWatch/,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,22,4873,,MOBILE_OTHER,214681744,18,Meteorologist ('18) + Ph.D. student ('22?) at @msstate. Currently researching the combined effects of tornado threats with COVID-19. Mark 9:23 🌞🌧️⚡️🌪️❄️,0,Craig Ceecee,50,
http://twitter.com/StaciaKnightWx/status/1297378286176276481,22/08/20 21:41:39,22/08/20 21:41:02,22/08/20 21:42:00,,T.S. Marco should intensify into a hurricane Sunday AM & is forecasted to track up towards Louisiana by Monday PM. T.S. Laura should be in the Gulf right behind Marco by Tue PM and could make landfall Wed very close to where Marco makes landfall. More updates to come. @NewsOn6 pic.twitter.com/b8OCiuaSQJ,,T.S. Marco should intensify into a hurricane Sunday AM & is forecasted to track up towards Louisiana by Monday PM. T.S. Laura should be in the Gulf right behind Marco by Tue PM and could make landfall Wed very close to where Marco makes landfall. More updates to come. @NewsOn6 https://t.co/b8OCiuaSQJ,http://twitter.com/StaciaKnightWx/,http://twitter.com/,http://twitter.com/,http://twitter.com/StaciaKnightWx/status/1297378286176276481,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost",,,"[{""display_url"":""pic.twitter.com/b8OCiuaSQJ"",""expanded_url"":""https://twitter.com/StaciaKnightWx/status/1297378286176276481/photo/1"",""url"":""https://t.co/b8OCiuaSQJ""}]",http://pbs.twimg.com/media/EgE2rPyXkAEkMv4.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,2,0,0,0,0,0,0,0,0,0,0,2091000000,0,4744,0,0,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,tw:452771980,,Stacia Knight,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/872868774474657793/aehkRrqo_normal.jpg,StaciaKnightWx,http://twitter.com/StaciaKnightWx/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,6,4744,,PC,214681744,4,News on 6 Meteorologist. University of Kansas alumn (RCJH) & proud dog mom to Max & Jackson,0,Stacia Knight,50,
http://twitter.com/iamsam_77/status/1297378441352876032,22/08/20 21:42:26,22/08/20 21:41:39,22/08/20 21:42:28,,@BossLady_Moss @AllenK_81 @LetsGo_Ugo Stalker Hurricane,,@BossLady_Moss @AllenK_81 @LetsGo_Ugo Stalker Hurricane,http://twitter.com/iamsam_77/,http://twitter.com/,http://twitter.com/,http://twitter.com/BossLady_Moss/status/1297346504160681986,en,0,9,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,"isComment,isNewsHost,isTwitterReply",,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,594,0,0,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,tw:39158577,,Sam ⚜️,0,DAY,MALE,http://pbs.twimg.com/profile_images/1294756025346805760/L4xiENZp_normal.jpg,iamsam_77,http://twitter.com/iamsam_77/,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,0,594,,MOBILE_IOS,214681744,0,#Family #Friends #SAINTS #WhoDatNation #NFL #LSU #Tulane #Pelicans #Music #Movies #Volbeat #COLD #TWD #GoT #Superheroes - Instagram @iamsam_77 & @whodat_art,0,Sam ⚜️,5,
http://twitter.com/NWSJacksonMS/status/1297289035891666944,22/08/20 16:43:38,22/08/20 15:46:23,22/08/20 16:43:54,,Here are the latest National Hurricane Center forecasts for #Marco and #Laura. pic.twitter.com/DEC2FjznAk,,Here are the latest National Hurricane Center forecasts for #Marco and #Laura. https://t.co/DEC2FjznAk,http://twitter.com/NWSJacksonMS/,http://twitter.com/,http://twitter.com/,http://twitter.com/NWSJacksonMS/status/1297289035891666944,en,0,38,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""pic.twitter.com/DEC2FjznAk"",""expanded_url"":""https://twitter.com/NWSJacksonMS/status/1297289035891666944/photo/1"",""url"":""https://t.co/DEC2FjznAk""}]",http://pbs.twimg.com/media/EgDldcnVoAAOKFY.png,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,16,0,0,0,0,0,0,0,0,0,0,2091000000,0,35629,0,0,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,tw:577537350,,NWS Jackson MS,0,DAY,MALE,http://pbs.twimg.com/profile_images/875433295605108736/CYSnCaAP_normal.jpg,NWSJacksonMS,http://twitter.com/NWSJacksonMS/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,36,35629,,PC,214681744,20,"Official Twitter account for the National Weather Service Jackson, Mississippi. Details: http://weather.gov/twitter",0,NWS Jackson MS,13,
http://twitter.com/MSStormCntr/status/1297331866123431936,22/08/20 18:37:13,22/08/20 18:36:34,22/08/20 18:37:33,,LIX continues Hurricane Watch for Lower Lafourche [LA] until further notice mesonet.agron.iastate.edu/vtec/f/2020-O-…,,LIX continues Hurricane Watch for Lower Lafourche [LA] until further notice https://t.co/ycHXQolADN,http://twitter.com/MSStormCntr/,http://twitter.com/,http://twitter.com/,http://twitter.com/MSStormCntr/status/1297331866123431936,en,0,58,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""mesonet.agron.iastate.edu/vtec/f/2020-O-…"",""expanded_url"":""https://mesonet.agron.iastate.edu/vtec/f/2020-O-CON-KLIX-HU-A-1014_2020-08-23T00:36Z"",""url"":""https://t.co/ycHXQolADN""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,629,0,0,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,tw:952828593582886912,,Mississippi Storm Center,0,DAY,MALE,http://pbs.twimg.com/profile_images/1077964555303772162/wE8g7YMb_normal.jpg,MSStormCntr,http://twitter.com/MSStormCntr/,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,0,629,,BOT,214681744,0,"We are a group of storm chasers, spotters and meteorologists working to keep MS informed and safe. Check us out on instagram @ msstormcenter_official",0,Mississippi Storm Center,12,
http://twitter.com/MSStormCntr/status/1297286344931069954,22/08/20 15:36:01,22/08/20 15:35:41,22/08/20 15:36:13,,LIX issues Tropical Storm Watch for West Feliciana [LA] until further notice mesonet.agron.iastate.edu/vtec/f/2020-O-…,,LIX issues Tropical Storm Watch for West Feliciana [LA] until further notice https://t.co/78aZVy6vbc,http://twitter.com/MSStormCntr/,http://twitter.com/,http://twitter.com/,http://twitter.com/MSStormCntr/status/1297286344931069954,en,0,58,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""mesonet.agron.iastate.edu/vtec/f/2020-O-…"",""expanded_url"":""https://mesonet.agron.iastate.edu/vtec/f/2020-O-NEW-KLIX-TR-A-1014_2020-08-22T21:35Z"",""url"":""https://t.co/78aZVy6vbc""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,629,0,0,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,tw:952828593582886912,,Mississippi Storm Center,0,DAY,MALE,http://pbs.twimg.com/profile_images/1077964555303772162/wE8g7YMb_normal.jpg,MSStormCntr,http://twitter.com/MSStormCntr/,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,0,629,,BOT,214681744,0,"We are a group of storm chasers, spotters and meteorologists working to keep MS informed and safe. Check us out on instagram @ msstormcenter_official",0,Mississippi Storm Center,13,
http://twitter.com/WLBT/status/1297337765005271040,22/08/20 19:00:36,22/08/20 19:00:01,22/08/20 19:00:43,,"Tropical Storm Marco is expected to make landfall as a Cat 1 Hurricane on Monday afternoon somewhere along the MS or LA coast. TS Laura will likely become hurricane strength, potentially making landfall on Wednesday. wlbt.com/2020/08/22/fir…",,"Tropical Storm Marco is expected to make landfall as a Cat 1 Hurricane on Monday afternoon somewhere along the MS or LA coast. TS Laura will likely become hurricane strength, potentially making landfall on Wednesday. https://t.co/0rIhLoH4EO",http://twitter.com/WLBT/,http://twitter.com/,http://twitter.com/,http://twitter.com/WLBT/status/1297337765005271040,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,"isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""wlbt.com/2020/08/22/fir…"",""expanded_url"":""https://www.wlbt.com/2020/08/22/first-alert-forecast-local-impacts-possible-over-week-marco-laura/"",""url"":""https://t.co/0rIhLoH4EO""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,4,0,0,0,0,0,0,0,0,0,0,2091000000,0,139587,0,0,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,tw:16081037,,WLBT 3 On Your Side,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/1210038047997382656/f3bn2K9Q_normal.jpg,WLBT,http://twitter.com/WLBT/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,6,139587,,EXTERNAL_WEBSITE,214681744,2,A leading source of local news and information for over 60 years. Have a story idea? Breaking news tip? Call our newsroom at (601) 960-4426,0,WLBT 3 On Your Side,36,
http://twitter.com/ChuckWicker/status/1297331871609532416,22/08/20 18:37:14,22/08/20 18:36:36,22/08/20 18:37:26,,LIX continues Tropical Storm Watch for Walthall [MS] until further notice mesonet.agron.iastate.edu/vtec/f/2020-O-…,,LIX continues Tropical Storm Watch for Walthall [MS] until further notice https://t.co/VDPFqdLpL8,http://twitter.com/ChuckWicker/,http://twitter.com/,http://twitter.com/,http://twitter.com/ChuckWicker/status/1297331871609532416,en,0,58,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""mesonet.agron.iastate.edu/vtec/f/2020-O-…"",""expanded_url"":""https://mesonet.agron.iastate.edu/vtec/f/2020-O-CON-KLIX-TR-A-1014_2020-08-23T00:36Z"",""url"":""https://t.co/VDPFqdLpL8""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,598,0,0,North America,United States,us,Mississippi,"Oxford, Mississippi",-89.5220947265625,34.35699462890625,tw:386904795,,Chuck Wicker,0,DAY,MALE,http://pbs.twimg.com/profile_images/1293058739113619456/KkOz4mPy_normal.jpg,ChuckWicker,http://twitter.com/ChuckWicker/,North America,United States,us,Mississippi,"Oxford, Mississippi",-89.5220947265625,34.35699462890625,North America,United States,us,Mississippi,"Oxford, Mississippi",-89.5220947265625,34.35699462890625,0,598,,BOT,214681744,0,"Communications Officer, Storm spotter/chaser with @msstormcntr. Ole Miss Rebel fan, U.S.A.F. Veteran",0,Chuck Wicker,12,
http://twitter.com/ChuckWicker/status/1297375627415130113,22/08/20 21:30:49,22/08/20 21:30:28,22/08/20 21:30:51,,MOB continues Tropical Storm Watch for Mobile Central [AL] until further notice mesonet.agron.iastate.edu/vtec/f/2020-O-…,,MOB continues Tropical Storm Watch for Mobile Central [AL] until further notice https://t.co/BJeRw46cYe,http://twitter.com/ChuckWicker/,http://twitter.com/,http://twitter.com/,http://twitter.com/ChuckWicker/status/1297375627415130113,en,0,65,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""mesonet.agron.iastate.edu/vtec/f/2020-O-…"",""expanded_url"":""https://mesonet.agron.iastate.edu/vtec/f/2020-O-CON-KMOB-TR-A-1014_2020-08-23T03:30Z"",""url"":""https://t.co/BJeRw46cYe""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,598,0,0,North America,United States,us,Mississippi,"Oxford, Mississippi",-89.5220947265625,34.35699462890625,tw:386904795,,Chuck Wicker,0,DAY,MALE,http://pbs.twimg.com/profile_images/1293058739113619456/KkOz4mPy_normal.jpg,ChuckWicker,http://twitter.com/ChuckWicker/,North America,United States,us,Mississippi,"Oxford, Mississippi",-89.5220947265625,34.35699462890625,North America,United States,us,Mississippi,"Oxford, Mississippi",-89.5220947265625,34.35699462890625,0,598,,BOT,214681744,0,"Communications Officer, Storm spotter/chaser with @msstormcntr. Ole Miss Rebel fan, U.S.A.F. Veteran",0,Chuck Wicker,13,
http://twitter.com/JohnnyParker012/status/1297192694117281792,22/08/20 09:24:02,22/08/20 09:23:33,22/08/20 09:24:08,,"Near Puerto Rico, Tropical Storm #Laura has winds of 40mph, gusting to 50mph, with a pressure of 1006mbars. Movement is West at 18mph. pic.twitter.com/CfRwEkwAuQ",,"Near Puerto Rico, Tropical Storm #Laura has winds of 40mph, gusting to 50mph, with a pressure of 1006mbars. Movement is West at 18mph. https://t.co/CfRwEkwAuQ",http://twitter.com/JohnnyParker012/,http://twitter.com/,http://twitter.com/,http://twitter.com/JohnnyParker012/status/1297192694117281792,en,0,50,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost",,,"[{""display_url"":""pic.twitter.com/CfRwEkwAuQ"",""expanded_url"":""https://twitter.com/JohnnyParker012/status/1297192694117281792/photo/1"",""url"":""https://t.co/CfRwEkwAuQ""}]",http://pbs.twimg.com/media/EgCN2uVXYAAlW3g.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,5127,0,0,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,tw:591166408,,Meteorologist Johnny Parker,0,DAY,MALE,http://pbs.twimg.com/profile_images/1289976237394464770/sF5YH5G4_normal.jpg,JohnnyParker012,http://twitter.com/JohnnyParker012/,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,1,5127,,MOBILE_OTHER,214681744,1,I have cerebral palsy. Meteorology degree. Graduate of MSU. Works @ZoomRadar and @bluedeltajeans,0,Meteorologist Johnny Parker,24,
