url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,provider,generator.type,source_extended_attributes.alexa_unique_visitors,article_extended_attributes.twitter_likes,extra_author_attributes.description,article_extended_attributes.linkedin_shares,extra_source_attributes.name,word_count,rating
http://twitter.com/MSUExtService/status/1297881607689437186,24/08/20 07:01:32,24/08/20 07:01:03,24/08/20 07:01:36,,Each resident should always have an updated hurricane preparedness kit. The Mississippi Emergency Management Agency has a list of what that kit should include at ow.ly/fn8N30r5TR5. Learn more: ow.ly/XOl430r5TR6 #MSUext,,Each resident should always have an updated hurricane preparedness kit. The Mississippi Emergency Management Agency has a list of what that kit should include at https://t.co/XjuD6vMBFC. Learn more: https://t.co/UnTw1x0KJ3 #MSUext,http://twitter.com/MSUExtService/,http://twitter.com/,http://twitter.com/,http://twitter.com/MSUExtService/status/1297881607689437186,en,0,75,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""ow.ly/fn8N30r5TR5"",""expanded_url"":""http://ow.ly/fn8N30r5TR5"",""url"":""https://t.co/XjuD6vMBFC""},{""display_url"":""ow.ly/XOl430r5TR6"",""expanded_url"":""http://ow.ly/XOl430r5TR6"",""url"":""https://t.co/UnTw1x0KJ3""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,4,0,0,0,0,0,0,0,0,0,0,2091000000,0,5898,0,0,North America,United States,us,Mississippi,"Starkville, Mississippi",-88.8189697265625,33.46160888671875,tw:115126477,,MSU Extension,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/1233543415540916225/Vb95DWOW_normal.jpg,MSUExtService,http://twitter.com/MSUExtService/,North America,United States,us,Mississippi,"Starkville, Mississippi",-88.8189697265625,33.46160888671875,North America,United States,us,Mississippi,"Starkville, Mississippi",-88.8189697265625,33.46160888671875,13,5898,,PC,214681744,9,"Mississippi State University Extension provides practical education you can trust, to help you solve problems and build a better future. #MSUext",0,MSU Extension,30,
http://twitter.com/JacobLanierWx/status/1297845629868285954,24/08/20 04:39:57,24/08/20 04:38:05,24/08/20 04:40:05,,The Tropical Storm WATCH has been canceled for McComb/South MS as sustained 40+ mph winds are NOT expected. 🌀 A Tropical Storm WARNING continues for the Mississippi Coast. #Marco is weakening on approach -- good news. @WJTV #MSwx #tropics pic.twitter.com/miiyhGqdKP,,The Tropical Storm WATCH has been canceled for McComb/South MS as sustained 40+ mph winds are NOT expected. 🌀 A Tropical Storm WARNING continues for the Mississippi Coast. #Marco is weakening on approach -- good news. @WJTV #MSwx #tropics https://t.co/miiyhGqdKP,http://twitter.com/JacobLanierWx/,http://twitter.com/,http://twitter.com/,http://twitter.com/JacobLanierWx/status/1297845629868285954,en,0,77,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""pic.twitter.com/miiyhGqdKP"",""expanded_url"":""https://twitter.com/JacobLanierWx/status/1297845629868285954/photo/1"",""url"":""https://t.co/miiyhGqdKP""}]",http://pbs.twimg.com/media/EgLe5a3XsAUMtGc.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,1,0,0,0,0,0,0,0,0,0,0,2091000000,0,1987,0,0,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,tw:3091599753,,Jacob Lanier,0,DAY,MALE,http://pbs.twimg.com/profile_images/1242504266725670917/4B6GIwoR_normal.jpg,JacobLanierWx,http://twitter.com/JacobLanierWx/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,1,1987,,MOBILE_OTHER,214681744,0,Certified Morning Meteorologist at @WJTV 12 (CBM #851) 🌩️ • On air 4:30am-7am • #HailState Alum 🐶 • Atlanta Native • 📨 Email: jlanier@wjtv.com • #MSwx,0,Jacob Lanier,39,
http://twitter.com/TaylorGrahamWX/status/1297958670467293187,24/08/20 12:07:34,24/08/20 12:07:16,24/08/20 12:07:36,,1 PM Update: All Tropical Storm and Storm Surge Warnings for Marco have been canceled for South Mississippi! Other advisories along the Gulf Coast may be issued later tonight for Tropical Storm Laura. @wlox #mswx pic.twitter.com/8BNPxk841v,,1 PM Update: All Tropical Storm and Storm Surge Warnings for Marco have been canceled for South Mississippi! Other advisories along the Gulf Coast may be issued later tonight for Tropical Storm Laura. @wlox #mswx https://t.co/8BNPxk841v,http://twitter.com/TaylorGrahamWX/,http://twitter.com/,http://twitter.com/,http://twitter.com/TaylorGrahamWX/status/1297958670467293187,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""pic.twitter.com/8BNPxk841v"",""expanded_url"":""https://twitter.com/TaylorGrahamWX/status/1297958670467293187/photo/1"",""url"":""https://t.co/8BNPxk841v""}]",http://pbs.twimg.com/media/EgNGgnDXkAAuhvP.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,6,0,0,0,0,0,0,0,0,0,0,2091000000,0,1500,0,0,North America,United States,us,Mississippi,"Biloxi, Mississippi",-88.8848876953125,30.39642333984375,tw:2615251130,,Meteorologist Taylor Graham,0,DAY,MALE,http://pbs.twimg.com/profile_images/1064720979014803456/52oqIauK_normal.jpg,TaylorGrahamWX,http://twitter.com/TaylorGrahamWX/,North America,United States,us,Mississippi,"Biloxi, Mississippi",-88.8848876953125,30.39642333984375,North America,United States,us,Mississippi,"Biloxi, Mississippi",-88.8848876953125,30.39642333984375,20,1500,,MOBILE_OTHER,214681744,14,"Meteorologist at WLOX in Biloxi, MS | Native Kentuckian | Proud Mississippi State Alumna",0,Meteorologist Taylor Graham,36,
http://twitter.com/MSStormCntr/status/1297827784698429441,24/08/20 03:27:35,24/08/20 03:27:11,24/08/20 03:27:43,,LIX cancels Hurricane Warning for Lower Plaquemines [LA] mesonet.agron.iastate.edu/vtec/f/2020-O-…,,LIX cancels Hurricane Warning for Lower Plaquemines [LA] https://t.co/HJbMLRy9kM,http://twitter.com/MSStormCntr/,http://twitter.com/,http://twitter.com/,http://twitter.com/MSStormCntr/status/1297827784698429441,en,0,36,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""mesonet.agron.iastate.edu/vtec/f/2020-O-…"",""expanded_url"":""https://mesonet.agron.iastate.edu/vtec/f/2020-O-CAN-KLIX-HU-W-1014_2020-08-24T09:26Z"",""url"":""https://t.co/HJbMLRy9kM""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,629,0,0,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,tw:952828593582886912,,Mississippi Storm Center,0,DAY,MALE,http://pbs.twimg.com/profile_images/1077964555303772162/wE8g7YMb_normal.jpg,MSStormCntr,http://twitter.com/MSStormCntr/,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,North America,United States,us,Mississippi,Mississippi,-89.6319580078125,32.78594970703125,0,629,,BOT,214681744,0,"We are a group of storm chasers, spotters and meteorologists working to keep MS informed and safe. Check us out on instagram @ msstormcenter_official",0,Mississippi Storm Center,9,
http://twitter.com/PatrickEllisWx/status/1297821074659344385,24/08/20 03:01:02,24/08/20 03:00:31,24/08/20 03:01:20,,Hurricane warnings for south Louisiana have been dropped in favor of Tropical Storm Warnings from Intracoastal City to the Pearl River.,,Hurricane warnings for south Louisiana have been dropped in favor of Tropical Storm Warnings from Intracoastal City to the Pearl River.,http://twitter.com/PatrickEllisWx/,http://twitter.com/,http://twitter.com/,http://twitter.com/PatrickEllisWx/status/1297821074659344385,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,"isNewsHost,isVerifiedAuthor,isVerifiedSource",,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,1,0,0,0,0,0,0,0,0,0,0,2091000000,0,6341,0,0,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,tw:232041154,,Patrick Ellis WLBT,0,DAY,MALE,http://pbs.twimg.com/profile_images/1289358964883423232/Lv5rg5nz_normal.jpg,PatrickEllisWx,http://twitter.com/PatrickEllisWx/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,9,6341,,MOBILE_IOS,214681744,8,"AM Meteorologist @WLBT | @Fox40News. @msstate alum. @saints fan. 🏳️‍🌈. Opinions, views = mine. RT ≠ Endorsement. #mswx #mstraffic #hailstate #geauxsaints",0,Patrick Ellis WLBT,21,
http://twitter.com/AlexLoveWJTV/status/1297866246051049472,24/08/20 06:00:19,24/08/20 06:00:00,24/08/20 06:00:28,,Morning update from Gulfport as Tropical Storm #Marco gets closer to land but is weakening. Important school closures and shelter information below. #FocusedOnYou wjtv.com/news/tropical-…,,Morning update from Gulfport as Tropical Storm #Marco gets closer to land but is weakening. Important school closures and shelter information below. #FocusedOnYou https://t.co/5O0oDabi4t,http://twitter.com/AlexLoveWJTV/,http://twitter.com/,http://twitter.com/,http://twitter.com/AlexLoveWJTV/status/1297866246051049472,en,0,84,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,"isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""wjtv.com/news/tropical-…"",""expanded_url"":""https://www.wjtv.com/news/tropical-storm-marco-approaching-the-mississippi-gulf-coast/"",""url"":""https://t.co/5O0oDabi4t""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,2731,0,0,North America,United States,us,Mississippi,"Gulfport, Mississippi",-89.0716552734375,30.42388916015625,tw:1002794455,,Alex Love,0,DAY,MALE,http://pbs.twimg.com/profile_images/1182144396772417537/2boWJYWJ_normal.jpg,AlexLoveWJTV,http://twitter.com/AlexLoveWJTV/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,0,2731,,MOBILE_IOS,214681744,0,"News Reporter at WJTV, Former Sports Reporter at NTV News & Digital Sports Director at Greer Today News. USC Upstate Graduate. Email story ideas alove@wjtv.com",0,Alex Love,24,
http://twitter.com/GeraldHarrisTV/status/1297919949046939655,24/08/20 09:34:31,24/08/20 09:33:24,24/08/20 09:34:36,,They’re expecting tropical storms level winds around 2 pm on the coast. Tropical storm warnings are in place on the coast. @WJTV,,They’re expecting tropical storms level winds around 2 pm on the coast. Tropical storm warnings are in place on the coast. @WJTV,http://twitter.com/GeraldHarrisTV/,http://twitter.com/,http://twitter.com/,http://twitter.com/GeraldHarrisTV/status/1297919694863818752,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,"isComment,isTwitterReply,isNewsHost,isVerifiedAuthor,isVerifiedSource",,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,2,0,0,0,0,0,0,0,0,0,0,2091000000,0,1504,0,0,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,tw:262963761,,Gerald Harris,0,DAY,MALE,http://pbs.twimg.com/profile_images/1277696368228917250/qgEcq2Jr_normal.jpg,GeraldHarrisTV,http://twitter.com/GeraldHarrisTV/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,2,1504,,MOBILE_IOS,214681744,0,Reporter for @WJTV ! Story Idea? gharris@wjtv.com #TitanUp #TheeILove💙 #Preds🏒 #NU💜 #VOLS🧡 #Vandy⚓️ RT≠ Endorsements (unless it’s @sugarlandmusic ),0,Gerald Harris,22,
http://twitter.com/Blake_Kaplan/status/1297975731667062784,24/08/20 13:15:31,24/08/20 13:15:04,24/08/20 13:15:36,,"Tropical Storm Marco is fizzling out. All warnings, watches canceled for MS Coast. @sunherald #readlocal sunherald.com/news/weather-n…",,"Tropical Storm Marco is fizzling out. All warnings, watches canceled for MS Coast. @sunherald #readlocal https://t.co/FooTOFyqQT",http://twitter.com/Blake_Kaplan/,http://twitter.com/,http://twitter.com/,http://twitter.com/Blake_Kaplan/status/1297975731667062784,en,0,40,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""sunherald.com/news/weather-n…"",""expanded_url"":""https://www.sunherald.com/news/weather-news/article245201245.html"",""url"":""https://t.co/FooTOFyqQT""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,1929,0,0,North America,United States,us,Mississippi,"Biloxi, Mississippi",-88.8848876953125,30.39642333984375,tw:394202557,,Blake Kaplan,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/636671774101409792/L5_4Pdcv_normal.jpg,Blake_Kaplan,http://twitter.com/Blake_Kaplan/,North America,United States,us,Mississippi,"Biloxi, Mississippi",-88.8848876953125,30.39642333984375,North America,United States,us,Mississippi,"Biloxi, Mississippi",-88.8848876953125,30.39642333984375,0,1929,,MOBILE_OTHER,214681744,0,"Editor of 3 @mcclatchy newspapers: @sunherald in Biloxi, @ledgerenquirer in Columbus and @telegraphga in Macon. Crawfish addict. Reds fan. Zachary's dad.",0,Blake Kaplan,16,
http://twitter.com/SouthernMiss/status/1297979506037264384,24/08/20 21:30:18,24/08/20 13:30:04,24/08/20 21:30:23,,"Hurricane season is underway. Students, faculty and staff should prepare now by making sure your contact information is updated in the Eagle Alert emergency notification system: bit.ly/2QaXkQL Download preparedness information: bit.ly/2AtGCrG",,"Hurricane season is underway. Students, faculty and staff should prepare now by making sure your contact information is updated in the Eagle Alert emergency notification system: https://t.co/5kZKSLz6yM Download preparedness information: https://t.co/jOeYd2APoj",http://twitter.com/SouthernMiss/,http://twitter.com/,http://twitter.com/,http://twitter.com/SouthernMiss/status/1297979506037264384,en,0,79,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isNewsHost,,,"[{""display_url"":""bit.ly/2QaXkQL"",""expanded_url"":""https://bit.ly/2QaXkQL"",""url"":""https://t.co/5kZKSLz6yM""},{""display_url"":""bit.ly/2AtGCrG"",""expanded_url"":""https://bit.ly/2AtGCrG"",""url"":""https://t.co/jOeYd2APoj""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,5,0,0,0,0,0,0,0,0,0,0,2091000000,0,21934,0,0,North America,United States,us,Mississippi,"Hattiesburg, Mississippi",-89.2913818359375,31.32476806640625,tw:438646808,,Southern Miss,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/861696939972329473/xMNMnpIQ_normal.jpg,SouthernMiss,http://twitter.com/SouthernMiss/,North America,United States,us,Mississippi,"Hattiesburg, Mississippi",-89.2913818359375,31.32476806640625,North America,United States,us,Mississippi,"Hattiesburg, Mississippi",-89.2913818359375,31.32476806640625,12,21934,,EXTERNAL_WEBSITE,214681744,7,Official Twitter account for The University of Southern Mississippi - Other official accounts: @SouthernMissNow / @USMGulfPark,0,Southern Miss,31,
http://twitter.com/JacobLanierWx/status/1297869699452145670,24/08/20 06:14:44,24/08/20 06:13:44,24/08/20 06:14:54,,MONDAY 7 AM 🌀: Tropical Storm #Marco continues to weaken this morning as it approach the Gulf Coast. The bulk of the rain is displaced well north of the storm's center. Light rain bands arriving in an hour or two for parts of the Pine Belt. @WJTV #MSwx pic.twitter.com/hNt66vwT8U,,MONDAY 7 AM 🌀: Tropical Storm #Marco continues to weaken this morning as it approach the Gulf Coast. The bulk of the rain is displaced well north of the storm's center. Light rain bands arriving in an hour or two for parts of the Pine Belt. @WJTV #MSwx https://t.co/hNt66vwT8U,http://twitter.com/JacobLanierWx/,http://twitter.com/,http://twitter.com/,http://twitter.com/JacobLanierWx/status/1297869699452145670,en,15,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""pic.twitter.com/hNt66vwT8U"",""expanded_url"":""https://twitter.com/JacobLanierWx/status/1297869699452145670/photo/1"",""url"":""https://t.co/hNt66vwT8U""}]",http://pbs.twimg.com/media/EgL1T4EXoAMZfVR.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,1,0,0,0,0,0,0,0,0,0,0,2091000000,0,1987,0,0,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,tw:3091599753,,Jacob Lanier,0,DAY,MALE,http://pbs.twimg.com/profile_images/1242504266725670917/4B6GIwoR_normal.jpg,JacobLanierWx,http://twitter.com/JacobLanierWx/,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,North America,United States,us,Mississippi,"Jackson, Mississippi",-90.1812744140625,32.29705810546875,1,1987,,MOBILE_OTHER,214681744,0,Certified Morning Meteorologist at @WJTV 12 (CBM #851) 🌩️ • On air 4:30am-7am • #HailState Alum 🐶 • Atlanta Native • 📨 Email: jlanier@wjtv.com • #MSwx,0,Jacob Lanier,48,
