url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,provider,generator.type,source_extended_attributes.alexa_unique_visitors,article_extended_attributes.twitter_likes,extra_author_attributes.description,article_extended_attributes.linkedin_shares,extra_source_attributes.name,word_count,rating
http://twitter.com/HoustonPetSet/status/1298040982416621570,24/08/20 17:34:47,24/08/20 17:34:21,24/08/20 17:34:48,,"With the uncertain trajectory of tropical storm Laura, it's important to have a pet emergency plan. Read @redroverorg's 10 Essential Pet Preparedness Tips - bit.ly/prepareforlaura. Pets are family & they should always be accounted for in any of your planning. #ForTheAnimals⠀ pic.twitter.com/q2fhTh1qMd",,"With the uncertain trajectory of tropical storm Laura, it's important to have a pet emergency plan. Read @redroverorg's 10 Essential Pet Preparedness Tips - https://t.co/KzhdibGpJk. Pets are family & they should always be accounted for in any of your planning. #ForTheAnimals⠀ https://t.co/q2fhTh1qMd",http://twitter.com/HoustonPetSet/,http://twitter.com/,http://twitter.com/,http://twitter.com/HoustonPetSet/status/1298040982416621570,en,0,78,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost",,,"[{""display_url"":""pic.twitter.com/q2fhTh1qMd"",""expanded_url"":""https://twitter.com/HoustonPetSet/status/1298040982416621570/photo/1"",""url"":""https://t.co/q2fhTh1qMd""},{""display_url"":""bit.ly/prepareforlaura"",""expanded_url"":""http://bit.ly/prepareforlaura"",""url"":""https://t.co/KzhdibGpJk""}]",http://pbs.twimg.com/media/EgORWIDWAAYoQTq.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,4,0,0,0,0,0,0,0,0,0,0,2091000000,0,1142,0,0,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,tw:1394792569,,Houston PetSet,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/1238506309185679360/tsYplWck_normal.jpg,HoustonPetSet,http://twitter.com/HoustonPetSet/,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,12,1142,,MOBILE_OTHER,214681744,8,mission: to end homelessness and suffering of companion animals and elevate their status in society. #ForTheAnimals,0,Houston PetSet,40,
http://twitter.com/lonestarcollege/status/1297957609320910848,24/08/20 12:03:39,24/08/20 12:03:03,24/08/20 12:03:52,,LSC is actively monitoring two tropical systems that could impact the Texas Gulf Coast. Find important resources and information on how to receive LSC Alert messages at LoneStar.edu/Alert. #tropicalstorm #hurricane pic.twitter.com/EkLkXEkU58,,LSC is actively monitoring two tropical systems that could impact the Texas Gulf Coast. Find important resources and information on how to receive LSC Alert messages at https://t.co/whnWPwC0vP. #tropicalstorm #hurricane https://t.co/EkLkXEkU58,http://twitter.com/lonestarcollege/,http://twitter.com/,http://twitter.com/,http://twitter.com/lonestarcollege/status/1297957609320910848,en,0,75,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost",,,"[{""display_url"":""pic.twitter.com/EkLkXEkU58"",""expanded_url"":""https://twitter.com/lonestarcollege/status/1297957609320910848/photo/1"",""url"":""https://t.co/EkLkXEkU58""},{""display_url"":""LoneStar.edu/Alert"",""expanded_url"":""http://www.LoneStar.edu/Alert"",""url"":""https://t.co/whnWPwC0vP""}]",http://pbs.twimg.com/media/EgNFkF-WsAYv_0b.jpg,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,7,0,0,0,0,0,0,0,0,0,0,2091000000,0,13584,0,0,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,tw:19616247,,Lone Star College,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/677545454293266432/gi9wOYK1_normal.jpg,lonestarcollege,http://twitter.com/lonestarcollege/,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,18,13584,,EXTERNAL_WEBSITE,214681744,11,We offer 200+ programs and certifications (30+ fully online) at a fraction of the cost for most universities. #StartCloseGoFar,0,Lone Star College,31,
http://twitter.com/bayouwilson/status/1297932016093204481,24/08/20 10:21:49,24/08/20 10:21:21,24/08/20 10:21:55,,"Damn, I just realized that when this hurricane hits Houston, evacuees in emergency shelter are going to be in close proximity....",,"Damn, I just realized that when this hurricane hits Houston, evacuees in emergency shelter are going to be in close proximity....",http://twitter.com/bayouwilson/,http://twitter.com/,http://twitter.com/,http://twitter.com/bayouwilson/status/1297932016093204481,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,isNewsHost,,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,5475,0,0,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,tw:103738861,,Brian Wilson,0,DAY,MALE,http://pbs.twimg.com/profile_images/1251590400600616960/soDfXl3-_normal.jpg,bayouwilson,http://twitter.com/bayouwilson/,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,41,5475,,MOBILE_ANDROID,214681744,41,Breakfast taco connoisseur.,0,Brian Wilson,21,
http://twitter.com/SpaceCityWX/status/1297882837119533062,24/08/20 07:08:49,24/08/20 07:05:56,24/08/20 07:08:58,,"Based upon some of the latest model guidance we expect the National Hurricane Center's 10am CT forecast cone, and ""skinny black line,"" to move closer to Houston. This should reinforce the need to prepare now for potentially significant impacts.",,"Based upon some of the latest model guidance we expect the National Hurricane Center's 10am CT forecast cone, and ""skinny black line,"" to move closer to Houston. This should reinforce the need to prepare now for potentially significant impacts.",http://twitter.com/SpaceCityWX/,http://twitter.com/,http://twitter.com/,http://twitter.com/SpaceCityWX/status/1297882837119533062,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,isNewsHost,,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,169,0,0,0,0,0,0,0,0,0,0,2091000000,0,33874,0,0,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,tw:3980516359,,Eric Berger,0,DAY,MALE,http://pbs.twimg.com/profile_images/1145665784133365761/9S3m0Ajr_normal.png,SpaceCityWX,http://twitter.com/SpaceCityWX/,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,597,33874,,PC,214681744,428,Hype-free forecast and weather information for the greater Houston area. Account run primarily by Eric 'SciGuy' Berger.,0,Eric Berger,39,
http://twitter.com/QuarterHorseENT/status/1298008239582392320,24/08/20 15:24:51,24/08/20 15:24:14,24/08/20 15:25:08,,It’s been a minute since we had a Hurricane threat like this. Everybody be safe and get to high ground!,,It’s been a minute since we had a Hurricane threat like this. Everybody be safe and get to high ground!,http://twitter.com/QuarterHorseENT/,http://twitter.com/,http://twitter.com/,http://twitter.com/QuarterHorseENT/status/1298008239582392320,en,0,100,0,5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,isNewsHost,,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,44,0,0,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,tw:934998907393896448,,Melanin Monroe,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/1291459560893489152/J8AHOwc7_normal.jpg,QuarterHorseENT,http://twitter.com/QuarterHorseENT/,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,0,44,,MOBILE_IOS,214681744,0,"I legit been on Twitter since 09'. Disabled my account temporarily, and rejoined a year later under the same user name. Somebody fix my seniority! @Twitter .",0,Melanin Monroe,20,
http://twitter.com/theabigailn/status/1298096851938414593,25/08/20 11:03:04,24/08/20 21:16:21,25/08/20 11:03:17,,Tell me why a hurricane seems like the ideal time for to give a ton of homework. I’m preparing to evacuate and you’re telling me I have to turn in an assignment tomorrow????,,Tell me why a hurricane seems like the ideal time for to give a ton of homework. I’m preparing to evacuate and you’re telling me I have to turn in an assignment tomorrow????,http://twitter.com/theabigailn/,http://twitter.com/,http://twitter.com/,http://twitter.com/theabigailn/status/1298096851938414593,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,"isQuestion,isNewsHost",,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,1,0,0,0,0,0,0,0,0,0,0,2091000000,0,208,0,0,North America,United States,us,Texas,"Orange, Texas",-93.7628173828125,30.11077880859375,tw:3223659666,,abigail,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/1259253927402508290/xXRcOGfp_normal.jpg,theabigailn,http://twitter.com/theabigailn/,North America,United States,us,Texas,"Orange, Texas",-93.7628173828125,30.11077880859375,North America,United States,us,Texas,"Orange, Texas",-93.7628173828125,30.11077880859375,3,208,,MOBILE_IOS,214681744,2,possum fan account,0,abigail,33,
http://twitter.com/rukabuk/status/1297851294623948801,24/08/20 05:01:16,24/08/20 05:00:36,24/08/20 05:01:20,,I knew we weren't gonna make it through this year without some sort of big bad hurricane coming. Literally impossible. But now you're telling me I'm in the crossroads of two. pic.twitter.com/WCyzjB8iKN,,I knew we weren't gonna make it through this year without some sort of big bad hurricane coming. Literally impossible. But now you're telling me I'm in the crossroads of two. https://t.co/WCyzjB8iKN,http://twitter.com/rukabuk/,http://twitter.com/,http://twitter.com/,http://twitter.com/rukabuk/status/1297851294623948801,en,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost",,,"[{""display_url"":""pic.twitter.com/WCyzjB8iKN"",""expanded_url"":""https://twitter.com/rukabuk/status/1297851294623948801/photo/1"",""url"":""https://t.co/WCyzjB8iKN""}]",http://pbs.twimg.com/media/EgLk0isXYAAin19.png,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,16,0,0,North America,United States,us,Texas,"Austin, Texas",-97.7398681640625,30.26458740234375,tw:1069900877337649153,,Ruk,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/1069901678436995072/glngoQqS_normal.jpg,rukabuk,http://twitter.com/rukabuk/,North America,United States,us,Texas,"Austin, Texas",-97.7398681640625,30.26458740234375,North America,United States,us,Texas,"Austin, Texas",-97.7398681640625,30.26458740234375,0,16,,MOBILE_OTHER,214681744,0,"Rambly dude who likes: 🐻|🎮|🎨|🎶 Big Gay, literally Likes to help, but fucks it up  Factually Useless | Constantly Overthinking | Dumbass Hypeman",0,Ruk,32,
http://twitter.com/LionLifeP/status/1297974829438717952,24/08/20 13:12:10,24/08/20 13:11:29,24/08/20 13:12:18,,Hurricane week use to be lit as kids.,,Hurricane week use to be lit as kids.,http://twitter.com/LionLifeP/,http://twitter.com/,http://twitter.com/,http://twitter.com/LionLifeP/status/1297974829438717952,en,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,isNewsHost,,,[],,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,0,0,0,0,0,0,0,0,0,0,0,2091000000,0,1854,0,0,North America,United States,us,Texas,"Farmers Branch, Texas",-96.8829345703125,32.92327880859375,tw:343886226,,LAVISH🤞🏾,0,DAY,MALE,http://pbs.twimg.com/profile_images/1294270495165239297/PpNyWf6o_normal.jpg,LionLifeP,http://twitter.com/LionLifeP/,North America,United States,us,Texas,"Farmers Branch, Texas",-96.8829345703125,32.92327880859375,North America,United States,us,Texas,"Farmers Branch, Texas",-96.8829345703125,32.92327880859375,2,1854,,MOBILE_IOS,214681744,2,RIP MOMO❤️ Long Live Lavish💜,0,LAVISH🤞🏾,8,
http://twitter.com/BakerInstitute/status/1297997945267269638,24/08/20 15:31:05,24/08/20 14:43:20,24/08/20 15:31:07,,"If a major #hurricane was to hit the #Houston Ship Channel, “you could say goodbye to local seafood, to economic development, to entire communities, and to one of the most prolific estuaries in the United States,” said Rice faculty scholar Jim Blackburn: bit.ly/31rHdEW",,"If a major #hurricane was to hit the #Houston Ship Channel, “you could say goodbye to local seafood, to economic development, to entire communities, and to one of the most prolific estuaries in the United States,” said Rice faculty scholar Jim Blackburn: https://t.co/LkYopDX9YV",http://twitter.com/BakerInstitute/,http://twitter.com/,http://twitter.com/,http://twitter.com/BakerInstitute/status/1297997945267269638,en,0,97,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,"isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""bit.ly/31rHdEW"",""expanded_url"":""https://bit.ly/31rHdEW"",""url"":""https://t.co/LkYopDX9YV""}]",,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,1,0,0,0,0,0,0,0,0,0,0,2091000000,0,13009,0,0,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,tw:59218882,,Baker Institute,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/931232631412310017/WHBjPhH0_normal.jpg,BakerInstitute,http://twitter.com/BakerInstitute/,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,2,13009,,EXTERNAL_WEBSITE,214681744,1,A nonpartisan public policy institute @RiceUniversity. Ranked the No. 2 university-based think tank in the world.,0,Baker Institute,43,
http://twitter.com/KHOUBlake11/status/1298000146689675265,24/08/20 14:52:33,24/08/20 14:52:05,24/08/20 14:52:51,,"#BREAKING: Here is the 4pm Monday cone. Little to no change in the cone. As seen below, hurricane watches and storm surge watches now in effect along portions of the Texas/Louisiana coasts. #KHOU11 pic.twitter.com/FVuXfxHZUz",,"#BREAKING: Here is the 4pm Monday cone. Little to no change in the cone. As seen below, hurricane watches and storm surge watches now in effect along portions of the Texas/Louisiana coasts. #KHOU11 https://t.co/FVuXfxHZUz",http://twitter.com/KHOUBlake11/,http://twitter.com/,http://twitter.com/,http://twitter.com/KHOUBlake11/status/1298000146689675265,en,0,85,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"containsImage,hasImage,isNewsHost,isVerifiedAuthor,isVerifiedSource",,,"[{""display_url"":""pic.twitter.com/FVuXfxHZUz"",""expanded_url"":""https://twitter.com/KHOUBlake11/status/1298000146689675265/photo/1"",""url"":""https://t.co/FVuXfxHZUz""}]",http://pbs.twimg.com/media/EgNsQGwXkAAEBa3.png,0,0,,,0,0,,,SEARCH /  / hurricane,0,0,22,0,0,0,0,0,0,0,0,0,0,2091000000,0,7328,0,0,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,tw:1262349751,,Blake Mathews,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/1217809055894462466/RpFhrXlY_normal.jpg,KHOUBlake11,http://twitter.com/KHOUBlake11/,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,North America,United States,us,Texas,Houston,-95.3448486328125,29.81964111328125,51,7328,,MOBILE_OTHER,214681744,29,Meteorologist | Cross-fitter | Animal Lover | Aviation Enthusiast | Gym Rat | World Traveler | Uncle-to-be | Lover of Snow | Insta: @blakestakes08,0,Blake Mathews,35,
